Date,3M Company (MMM),Abbott Laboratories (ABT),AbbVie Inc. (ABBV),ABIOMED Inc (ABMD),Accenture plc (ACN),Activision Blizzard (ATVI),Adobe Inc. (ADBE),Advanced Micro Devices Inc (AMD),Advance Auto Parts (AAP),AES Corp (AES),AFLAC Inc (AFL),Agilent Technologies Inc (A),Air Products & Chemicals Inc (APD),Akamai Technologies Inc (AKAM),Alaska Air Group Inc (ALK),Albemarle Corp (ALB),Alexandria Real Estate Equities (ARE),Alexion Pharmaceuticals (ALXN),Align Technology (ALGN),Allegion (ALLE),Alliant Energy Corp (LNT),Allstate Corp (ALL),Alphabet Inc. (Class A) (GOOGL),Alphabet Inc. (Class C) (GOOG),Altria Group Inc (MO),Amazon.com Inc. (AMZN),Amcor plc (AMCR),Ameren Corp (AEE),American Airlines Group (AAL),American Electric Power (AEP),American Express Co (AXP),American International Group (AIG),American Tower Corp. (AMT),American Water Works Company Inc (AWK),Ameriprise Financial (AMP),AmerisourceBergen Corp (ABC),AMETEK Inc. (AME),Amgen Inc. (AMGN),Amphenol Corp (APH),"Analog Devices, Inc. (ADI)",ANSYS (ANSS),Anthem (ANTM),Aon plc (AON),A.O. Smith Corp (AOS),Apache Corporation (APA),Apartment Investment & Management (AIV),Apple Inc. (AAPL),Applied Materials Inc. (AMAT),Aptiv PLC (APTV),Archer-Daniels-Midland Co (ADM),Arista Networks (ANET),Arthur J. Gallagher & Co. (AJG),Assurant (AIZ),AT&T Inc. (T),Atmos Energy (ATO),Autodesk Inc. (ADSK),Automatic Data Processing (ADP),AutoZone Inc (AZO),AvalonBay Communities (AVB),Avery Dennison Corp (AVY),Baker Hughes Co (BKR),Ball Corp (BLL),Bank of America Corp (BAC),The Bank of New York Mellon (BK),Baxter International Inc. (BAX),Becton Dickinson (BDX),Berkshire Hathaway (BRK-B),Best Buy Co. Inc. (BBY),Bio-Rad Laboratories (BIO),Biogen Inc. (BIIB),BlackRock (BLK),Boeing Company (BA),Booking Holdings Inc (BKNG),BorgWarner (BWA),Boston Properties (BXP),Boston Scientific (BSX),Bristol-Myers Squibb (BMY),Broadcom Inc. (AVGO),Broadridge Financial Solutions (BR),Brown-Forman Corp. (BF-B),C. H. Robinson Worldwide (CHRW),Cabot Oil & Gas (COG),Cadence Design Systems (CDNS),Campbell Soup (CPB),Capital One Financial (COF),Cardinal Health Inc. (CAH),Carmax Inc (KMX),Carnival Corp. (CCL),Carrier Global (CARR),Caterpillar Inc. (CAT),Cboe Global Markets (CBOE),CBRE Group (CBRE),CDW (CDW),Celanese (CE),Centene Corporation (CNC),CenterPoint Energy (CNP),CenturyLink Inc (CTL),Cerner (CERN),CF Industries Holdings Inc (CF),Charles Schwab Corporation (SCHW),Charter Communications (CHTR),Chevron Corp. (CVX),Chipotle Mexican Grill (CMG),Chubb Limited (CB),Church & Dwight (CHD),CIGNA Corp. (CI),Cincinnati Financial (CINF),Cintas Corporation (CTAS),Cisco Systems (CSCO),Citigroup Inc. (C),Citizens Financial Group (CFG),Citrix Systems (CTXS),The Clorox Company (CLX),CME Group Inc. (CME),CMS Energy (CMS),Coca-Cola Company (KO),Cognizant Technology Solutions (CTSH),Colgate-Palmolive (CL),Comcast Corp. (CMCSA),Comerica Inc. (CMA),Conagra Brands (CAG),Concho Resources (CXO),ConocoPhillips (COP),Consolidated Edison (ED),Constellation Brands (STZ),The Cooper Companies (COO),Copart Inc (CPRT),Corning Inc. (GLW),Corteva (CTVA),Costco Wholesale Corp. (COST),"Coty, Inc (COTY)",Crown Castle International Corp. (CCI),CSX Corp. (CSX),Cummins Inc. (CMI),CVS Health (CVS),D. R. Horton (DHI),Danaher Corp. (DHR),Darden Restaurants (DRI),DaVita Inc. (DVA),Deere & Co. (DE),Delta Air Lines Inc. (DAL),Dentsply Sirona (XRAY),Devon Energy (DVN),DexCom (DXCM),Diamondback Energy (FANG),Digital Realty Trust Inc (DLR),Discover Financial Services (DFS),"Discovery, Inc. (Class A) (DISCA)","Discovery, Inc. (Class C) (DISCK)",Dish Network (DISH),Dollar General (DG),Dollar Tree (DLTR),Dominion Energy (D),Domino's Pizza (DPZ),Dover Corporation (DOV),Dow Inc. (DOW),DTE Energy Co. (DTE),Duke Energy (DUK),Duke Realty Corp (DRE),DuPont de Nemours Inc (DD),DXC Technology (DXC),E*Trade (ETFC),Eastman Chemical (EMN),Eaton Corporation (ETN),eBay Inc. (EBAY),Ecolab Inc. (ECL),Edison Int'l (EIX),Edwards Lifesciences (EW),Electronic Arts (EA),Emerson Electric Company (EMR),Entergy Corp. (ETR),EOG Resources (EOG),Equifax Inc. (EFX),Equinix (EQIX),Equity Residential (EQR),"Essex Property Trust, Inc. (ESS)",Estée Lauder Companies (EL),Evergy (EVRG),Eversource Energy (ES),Everest Re Group Ltd. (RE),Exelon Corp. (EXC),Expedia Group (EXPE),Expeditors (EXPD),Extra Space Storage (EXR),Exxon Mobil Corp. (XOM),F5 Networks (FFIV),"Facebook, Inc. (FB)",Fastenal Co (FAST),Federal Realty Investment Trust (FRT),FedEx Corporation (FDX),Fidelity National Information Services (FIS),Fifth Third Bancorp (FITB),FirstEnergy Corp (FE),First Republic Bank (FRC),Fiserv Inc (FISV),FleetCor Technologies Inc (FLT),FLIR Systems (FLIR),Flowserve Corporation (FLS),FMC Corporation (FMC),Ford Motor Company (F),Fortinet (FTNT),Fortive Corp (FTV),Fortune Brands Home & Security (FBHS),Fox Corporation (Class A) (FOXA),Fox Corporation (Class B) (FOX),Franklin Resources (BEN),Freeport-McMoRan Inc. (FCX),Gap Inc. (GPS),Garmin Ltd. (GRMN),Gartner Inc (IT),General Dynamics (GD),General Electric (GE),General Mills (GIS),General Motors (GM),Genuine Parts (GPC),Gilead Sciences (GILD),Globe Life Inc. (GL),Global Payments Inc. (GPN),Goldman Sachs Group (GS),Grainger (W.W.) Inc. (GWW),H&R Block (HRB),Halliburton Co. (HAL),Hanesbrands Inc (HBI),Hartford Financial Svc.Gp. (HIG),Hasbro Inc. (HAS),HCA Healthcare (HCA),Healthpeak Properties (PEAK),Henry Schein (HSIC),The Hershey Company (HSY),Hess Corporation (HES),Hewlett Packard Enterprise (HPE),Hilton Worldwide Holdings Inc (HLT),HollyFrontier Corp (HFC),Hologic (HOLX),Home Depot (HD),Honeywell Int'l Inc. (HON),Hormel Foods Corp. (HRL),Host Hotels & Resorts (HST),Howmet Aerospace (HWM),HP Inc. (HPQ),Humana Inc. (HUM),Huntington Bancshares (HBAN),Huntington Ingalls Industries (HII),IDEX Corporation (IEX),IDEXX Laboratories (IDXX),IHS Markit Ltd. (INFO),Illinois Tool Works (ITW),Illumina Inc (ILMN),Incyte (INCY),Ingersoll Rand (IR),Intel Corp. (INTC),Intercontinental Exchange (ICE),International Business Machines (IBM),International Paper (IP),Interpublic Group (IPG),International Flavors & Fragrances (IFF),Intuit Inc. (INTU),Intuitive Surgical Inc. (ISRG),Invesco Ltd. (IVZ),IPG Photonics Corp. (IPGP),IQVIA Holdings Inc. (IQV),Iron Mountain Incorporated (IRM),Jack Henry & Associates (JKHY),Jacobs Engineering Group (J),J. B. Hunt Transport Services (JBHT),JM Smucker (SJM),Johnson & Johnson (JNJ),Johnson Controls International (JCI),JPMorgan Chase & Co. (JPM),Juniper Networks (JNPR),Kansas City Southern (KSU),Kellogg Co. (K),KeyCorp (KEY),Keysight Technologies (KEYS),Kimberly-Clark (KMB),Kimco Realty (KIM),Kinder Morgan (KMI),KLA Corporation (KLAC),Kohl's Corp. (KSS),Kraft Heinz Co (KHC),Kroger Co. (KR),L Brands Inc. (LB),L3Harris Technologies (LHX),Laboratory Corp. of America Holding (LH),Lam Research (LRCX),Lamb Weston Holdings Inc (LW),Las Vegas Sands (LVS),Leggett & Platt (LEG),Leidos Holdings (LDOS),Lennar Corp. (LEN),Lilly (Eli) & Co. (LLY),Lincoln National (LNC),Linde plc (LIN),Live Nation Entertainment (LYV),LKQ Corporation (LKQ),Lockheed Martin Corp. (LMT),Loews Corp. (L),Lowe's Cos. (LOW),LyondellBasell (LYB),M&T Bank Corp. (MTB),Marathon Oil Corp. (MRO),Marathon Petroleum (MPC),MarketAxess (MKTX),Marriott Int'l. (MAR),Marsh & McLennan (MMC),Martin Marietta Materials (MLM),Masco Corp. (MAS),Mastercard Inc. (MA),McCormick & Co. (MKC),Maxim Integrated Products Inc (MXIM),McDonald's Corp. (MCD),McKesson Corp. (MCK),Medtronic plc (MDT),Merck & Co. (MRK),MetLife Inc. (MET),Mettler Toledo (MTD),MGM Resorts International (MGM),Microchip Technology (MCHP),Micron Technology (MU),Microsoft Corp. (MSFT),Mid-America Apartments (MAA),Mohawk Industries (MHK),Molson Coors Beverage Company (TAP),Mondelez International (MDLZ),Monster Beverage (MNST),Moody's Corp (MCO),Morgan Stanley (MS),The Mosaic Company (MOS),Motorola Solutions Inc. (MSI),MSCI Inc (MSCI),Mylan N.V. (MYL),"Nasdaq, Inc. (NDAQ)",National Oilwell Varco Inc. (NOV),NetApp (NTAP),Netflix Inc. (NFLX),Newell Brands (NWL),Newmont Corporation (NEM),News Corp. Class A (NWSA),News Corp. Class B (NWS),NextEra Energy (NEE),Nielsen Holdings (NLSN),"Nike, Inc. (NKE)",NiSource Inc. (NI),Noble Energy Inc (NBL),Norfolk Southern Corp. (NSC),Northern Trust Corp. (NTRS),Northrop Grumman (NOC),NortonLifeLock (NLOK),Norwegian Cruise Line Holdings (NCLH),NRG Energy (NRG),Nucor Corp. (NUE),Nvidia Corporation (NVDA),"NVR, Inc. (NVR)",O'Reilly Automotive (ORLY),Occidental Petroleum (OXY),Old Dominion Freight Line (ODFL),Omnicom Group (OMC),ONEOK (OKE),Oracle Corp. (ORCL),Otis Worldwide (OTIS),PACCAR Inc. (PCAR),Packaging Corporation of America (PKG),Parker-Hannifin (PH),Paychex Inc. (PAYX),Paycom (PAYC),PayPal (PYPL),Pentair plc (PNR),People's United Financial (PBCT),PepsiCo Inc. (PEP),PerkinElmer (PKI),Perrigo (PRGO),Pfizer Inc. (PFE),Philip Morris International (PM),Phillips 66 (PSX),Pinnacle West Capital (PNW),Pioneer Natural Resources (PXD),PNC Financial Services (PNC),PPG Industries (PPG),PPL Corp. (PPL),Principal Financial Group (PFG),Procter & Gamble (PG),Progressive Corp. (PGR),Prologis (PLD),Prudential Financial (PRU),Public Service Enterprise Group (PSEG) (PEG),Public Storage (PSA),PulteGroup (PHM),PVH Corp. (PVH),Qorvo (QRVO),Quanta Services Inc. (PWR),QUALCOMM Inc. (QCOM),Quest Diagnostics (DGX),Ralph Lauren Corporation (RL),Raymond James Financial Inc. (RJF),Raytheon Technologies (RTX),Realty Income Corporation (O),Regency Centers Corporation (REG),Regeneron Pharmaceuticals (REGN),Regions Financial Corp. (RF),Republic Services Inc (RSG),ResMed (RMD),Robert Half International (RHI),Rockwell Automation Inc. (ROK),Rollins Inc. (ROL),Roper Technologies (ROP),Ross Stores (ROST),Royal Caribbean Cruises Ltd (RCL),"S&P Global, Inc. (SPGI)",Salesforce.com (CRM),SBA Communications (SBAC),Schlumberger Ltd. (SLB),Seagate Technology (STX),Sealed Air (SEE),Sempra Energy (SRE),ServiceNow (NOW),Sherwin-Williams (SHW),Simon Property Group Inc (SPG),Skyworks Solutions (SWKS),SL Green Realty (SLG),Snap-on (SNA),Southern Company (SO),Southwest Airlines (LUV),Stanley Black & Decker (SWK),Starbucks Corp. (SBUX),State Street Corp. (STT),STERIS plc (STE),Stryker Corp. (SYK),SVB Financial (SIVB),Synchrony Financial (SYF),Synopsys Inc. (SNPS),Sysco Corp. (SYY),T-Mobile US (TMUS),T. Rowe Price Group (TROW),Take-Two Interactive (TTWO),"Tapestry, Inc. (TPR)",Target Corp. (TGT),TE Connectivity Ltd. (TEL),TechnipFMC (FTI),Teledyne Technologies (TDY),Teleflex (TFX),Texas Instruments (TXN),Textron Inc. (TXT),Thermo Fisher Scientific (TMO),Tiffany & Co. (TIF),TJX Companies Inc. (TJX),Tractor Supply Company (TSCO),Trane Technologies plc (TT),TransDigm Group (TDG),The Travelers Companies Inc. (TRV),Truist Financial (TFC),"Twitter, Inc. (TWTR)",Tyler Technologies (TYL),Tyson Foods (TSN),"UDR, Inc. (UDR)",Ulta Beauty (ULTA),U.S. Bancorp (USB),Under Armour (Class A) (UAA),Under Armour (Class C) (UA),Union Pacific Corp (UNP),United Airlines Holdings (UAL),United Health Group Inc. (UNH),United Parcel Service (UPS),"United Rentals, Inc. (URI)",Universal Health Services (UHS),Unum Group (UNM),VF Corporation (VFC),Valero Energy (VLO),Varian Medical Systems (VAR),Ventas Inc (VTR),Verisign Inc. (VRSN),Verisk Analytics (VRSK),Verizon Communications (VZ),Vertex Pharmaceuticals Inc (VRTX),ViacomCBS (VIAC),Visa Inc. (V),Vornado Realty Trust (VNO),Vulcan Materials (VMC),W. R. Berkley Corporation (WRB),Wabtec Corporation (WAB),Walmart (WMT),Walgreens Boots Alliance (WBA),The Walt Disney Company (DIS),Waste Management Inc. (WM),Waters Corporation (WAT),WEC Energy Group (WEC),Wells Fargo (WFC),Welltower Inc. (WELL),West Pharmaceutical Services (WST),Western Digital (WDC),Western Union Co (WU),WestRock (WRK),Weyerhaeuser (WY),Whirlpool Corp. (WHR),Williams Companies (WMB),Willis Towers Watson (WLTW),Wynn Resorts Ltd (WYNN),Xcel Energy Inc (XEL),Xerox (XRX),Xilinx (XLNX),Xylem Inc. (XYL),Yum! Brands Inc (YUM),Zebra Technologies (ZBRA),Zimmer Biomet Holdings (ZBH),Zions Bancorp (ZION),Zoetis (ZTS)
2019-12-31,162.1743554,83.5664312,78.93819772,167.3300018,203.6112789,58.05523828,326.25,45.06999969,154.1123873,18.7843546,49.77346736,83.57330907,224.8078668,85.73000336,67.17901944,69.85178361,150.9450529,,275.1700134,120.779409,51.74091134,105.8609053,1335.790039,1330.109985,41.69003282,1842,9.883059977,72.66592339,28.09617153,87.26504288,120.4007742,47.45801938,220.3618207,119.1705601,158.2183303,80.42439796,98.34765226,224.8726179,52.65275496,113.954394,256.1000061,296.7913121,203.6923118,45.67899012,24.59342419,4.912383675,71.63299294,59.65458211,95.02830694,43.19421578,50.66999817,91.76926398,125.0098202,32.66453179,104.4514946,183.0500031,161.3181476,1184.219971,193.2887042,126.1916146,23.44779596,63.305561,33.30786759,46.99230519,81.03839455,256.2733024,226.1600037,82.09394965,368.0499878,295.2799988,475.659559,323.485377,2046.51001,41.71553434,125.9960107,44.95000076,58.83975418,288.8536213,118.0034647,65.16875089,73.25942434,,69.80999756,45.94275501,99.37149775,46.14176954,87.22000122,50.44128478,,139.5130587,114.9407956,61.02999878,138.6597553,116.7792441,63,25.19968787,,71.08682099,44.20785437,46.38047019,482.2999878,106.3430736,837.2399902,148.5917501,68.53318787,199.2505734,98.27876647,262.483122,44.38962969,73.40597823,36.54221105,108.2258592,144.7971831,191.3037524,58.79272858,51.7422831,60.32049366,65.31780683,43.54214836,63.75091816,31.84335146,,59.35649733,82.54127054,181.8029702,318.3484811,90.73999786,27.16096915,27.90389509,282.4625541,10.92041606,132.0169878,23.60638255,169.2053304,69.16147891,51.22785352,151.6207808,104.5506973,73.91000366,168.8665851,58.08908092,55.6503421,22.04093213,216.4799957,85.05637013,110.2101588,80.02960378,32.74000168,30.54000092,35.29000092,154.0833189,93.66999817,75.62205,287.8433362,111.1386532,48.00539357,100.929903,82.93402438,32.63819304,59.43455787,35.67522388,,73.37232841,89.50105286,34.7696712,188.3195171,67.52744299,77.33666992,105.7686005,72.13898066,110.0561103,74.44898889,136.0626607,567.0739098,74.18449603,279.1816203,202.4659501,59.42859084,79.29648703,263.4745889,29.92700517,107.2216285,76.29343822,97.42317868,59.55277124,138.8699951,204,34.70545982,116.2918222,144.9185551,134.6444553,28.61629151,44.05278636,115.8043329,115.3700027,285.1199951,,46.8311444,95.38860694,9.0034603,106.5800018,63.15631604,63.54850072,36.17499829,35.55340062,23.26670073,12.82788787,16.47346142,94.30822845,152.5,165.6468482,87.78272427,48.92023893,35.93166601,98.84154502,58.84086001,102.9261722,178.7229838,219.1460878,324.7146241,20.68179525,23.59765029,13.43629587,57.18540603,98.17909302,145.0105831,31.02956639,66.29000092,140.1512947,63.01452497,14.44145303,110.9098042,46.94727872,51.84999847,206.5096139,168.6119374,42.91844385,18.2327518,30.7710412,19.03674432,362.9182832,13.49129526,238.9711626,167.7352443,262.0700073,73.43053602,171.2939927,328.5799866,87.69999695,36.43117369,56.27660042,89.98216606,112.8018479,39.09450019,21.00044247,121.3731425,258.5371754,197.0966644,16.25149157,142.6300049,153.3099976,27.0769384,142.7793753,88.17807856,114.8204983,96.15201781,136.908414,38.61306805,129.605222,22.77842398,,63.39466219,18.36931908,101.7200012,127.4306749,18.6491124,18.07875151,171.7827275,47.46923281,28.52656523,27.70020677,,192.6849972,168.0200043,285.5013088,82.9106719,67.74845265,47.12399261,94.58365543,54.14988852,126.1546121,53.73319553,205.1937606,70.94999695,35.56999969,368.1854429,51.42596778,115.448779,83.7123163,156.9614759,12.92293153,53.6565503,369.7528726,151.0841972,107.7802439,272.3892758,46.5558815,292.6905062,82.65085072,,186.6732414,133.8237436,108.0591883,80.26900129,46.53189643,790.710022,33.00534058,51.03866574,52.90999985,154.4136215,121.4420006,135.3800049,52.35759124,53.27013126,63.45999908,232.6592767,44.79962669,20.56857335,156.0778052,252.3408152,,103.7029355,24.58755069,57.00530847,322,17.26808367,41.68356907,13.68833977,14.18997296,57.71058306,19.41269558,98.8869598,25.52189405,,185.9039135,99.53849742,335.1562341,14.01523841,58.5,36.26470248,52.66977373,57.56980234,3820.899902,437.7600098,39.06929243,124.4977583,73.72828644,61.50992275,50.68885039,,76.68537903,104.338152,198.5240072,79.26214451,260.2799988,107.5400009,44.38735284,15.00633926,130.8115787,96.15444894,48.68187189,33.69681865,76.41098973,98.8172562,81.36926539,138.0970101,148.6344206,128.2155991,31.90946741,49.49851188,117.8164543,67.33574932,84.44421205,82.54914161,54.94314786,197.8833077,37.58363348,103.8083549,115.6699982,40.51891715,83.89069043,101.3874463,112.6170812,57.62322574,88.7288716,64.11300467,58.23519465,373.6400146,15.75692586,86.62904507,151.5791728,59.90893658,194.8754031,21.48219868,350.8287942,115.6852653,131.8314106,266.6597429,162.0399933,236.4905648,37.8863666,55.19665223,38.04929054,139.9294378,280.4100037,189.0728739,129.9162918,116.7843338,81.15126846,158.7286612,57.63073027,53.83281592,159.0668582,84.97176303,74.34992085,149.0152572,203.905799,250.0599976,33.87633879,138.8099976,80.52839256,77.94000244,114.6305716,122.25,25.65769718,123.6148756,91.77900401,15.34358366,348,367.8525177,119.977134,44.37979087,323.2496529,,59.76133072,90.19234005,99.37644344,561.4699707,129.0577779,51.99894625,31.86000061,297.7399902,85.56347035,42.96660977,251.2899933,54.82484814,21.23999977,18.98999977,172.0333691,87.70999908,284.0590159,109.1456012,167.6999969,141.2747643,25.50554029,93.4085944,81.71579201,,51.73787002,191.6600037,146.4449074,55.43622305,218.6000061,38.66781132,184.48041,57.93527375,138.383023,44.3198726,76.39380844,115.6980108,53.72327057,143.6699982,109.7739333,233.1399994,86.59362518,50.54234075,74.40128504,149.818301,60.62810339,24.58892623,40.24945618,27.30797987,136.9125296,19.7379642,,137.506142,60.80920058,32.95791901,95.47645142,76.85054403,96.69225896,253.8999939,141.5785313,49.11389661,130.3294323
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,164.4418054,83.14135142,79.71676045,172.5099945,204.4645799,59.23176458,330,46.86000061,155.380827,18.70940545,50.04710198,84.61749144,225.363484,86.83999634,67.76569962,71.6953799,153.1295049,,281.2000122,121.4901169,51.99766745,106.9496249,1348.410034,1341.550049,42.01651423,1875,9.910387067,73.04568141,28.87329739,87.57085264,121.1777724,48.05357249,221.0451001,118.9288457,159.7824145,82.60429512,98.61351077,227.4182013,52.91145464,115.1915782,257.0100098,294.2346851,205.2721023,45.97648196,25.05156397,4.976892519,73.19200464,60.95228188,95.69660973,43.74847445,51.41999817,92.44610036,126.0448641,32.79012954,105.9647286,184.2100067,163.9302246,1194.859985,196.0743663,126.9055982,23.70627459,63.54136572,33.61213064,47.29221029,82.61288807,258.1996193,227.5099945,83.16656174,372.0799866,299.0599976,484.4363611,326.6067647,2068.399902,42.35080233,127.732355,45.5,59.49743784,294.5730964,120.1032671,65.18803874,74.17600821,,70.18000031,46.12932827,100.2928786,46.86891515,87.97000122,50.75759139,,140.9987407,116.0166398,61.90000153,140.8828274,118.0560601,62.97999954,25.59299596,,71.59367496,45.13509644,46.31258748,487.4100037,107.5088444,839.9699707,149.2814264,68.56241045,201.7156589,99.48442665,263.9994149,45.205059,74.15557054,36.7952193,109.7303676,145.4134208,193.1380373,59.07466183,51.85477153,61.05562941,65.38429001,43.773749,64.44911582,31.96467313,,60.40205725,82.87076041,183.7080595,323.0864976,91.40000153,27.56523559,28.83241273,281.562436,11.32597424,132.8383204,23.81569125,169.9037329,70.18630728,51.72606432,152.8518442,105.3083804,75.26000214,168.982979,58.52606071,56.10447565,22.85177092,218.5599976,87.47397376,111.6993549,80.80815705,32.81999969,30.61000061,35.86999893,153.8676192,94.69000244,76.18276121,288.9251213,112.2305341,49.08067306,101.4998554,83.28988724,33.09347531,62.08866062,37.29325636,,75.34016855,89.93543411,35.35224257,190.1656178,67.54550977,76.66666412,107.1182578,72.33737428,110.5079996,76.69564577,138.1047454,570.3656624,75.1361688,283.4583987,203.2927475,60.18611447,79.84107608,263.9114489,30.1841425,108.4670009,76.90973771,98.75697774,60.60541919,140.4199982,206.75,34.91259916,118.0786933,148.0263054,136.1335834,28.93414758,44.11637898,116.3768876,116,289.8800049,,47.45492383,96.68910692,9.042392934,107.5999985,63.81937787,63.76267794,36.63526613,35.72959775,23.19424438,13.19355275,16.43631911,94.24065306,154.4799957,167.0305502,89.6181741,49.7363459,36.55407548,99.5983419,59.63256661,103.2323559,181.8167001,220.376756,327.5976688,20.93011931,23.92714692,13.47278511,57.5251248,99.09376397,145.7582736,31.42924864,67.19000244,140.6001568,64.86901684,14.72678475,110.9797001,48.21178606,52.09999847,208.393024,169.6056883,43.09026757,18.29159802,30.83088945,19.28857874,362.2867459,13.5450429,239.0660412,168.6721347,261.5299988,74.02953429,172.0101104,329.0499878,86.91000366,36.85084534,56.8618406,90.41063647,114.9041656,39.67495225,21.20088497,123.1721858,256.9427748,198.5666656,16.14272421,146.9900055,155.2299957,27.29081364,144.0678958,88.37467824,116.3701377,97.28245342,137.6349183,38.91747368,130.802922,23.12326921,,63.72652293,18.50565697,103.8399963,127.8027446,19.03382095,18.29397644,175.0655542,48.06036824,29.05750231,27.7288597,,191.2489162,169.9600067,289.6932322,83.15303312,68.51318822,47.24424929,95.29030521,54.73560313,126.7220485,54.43888096,206.9768796,72,35.91999817,369.228627,52.09793985,115.9122256,85.26950288,158.224603,13.31188431,54.90101739,375.4598956,150.8949491,107.6548099,276.721001,46.75960299,297.000291,82.16089508,,187.8115181,136.1830423,109.4553458,80.41026549,47.03638368,805.1699829,33.25334911,51.5197072,54.84999847,156.3934249,123.1070153,136.5500031,52.83480731,53.27981118,63.95999908,234.4568802,45.01062122,21.43904737,157.319527,255.7329597,,103.9160714,24.76550564,58.07618789,326.1000061,17.54805472,41.25726221,13.75629593,14.33696885,57.80614233,19.81125621,99.65381096,25.87391892,,187.5578511,99.78203346,331.4704034,14.09227605,58.79000092,36.88515777,53.53646094,59.5270324,3777,438.5,40.1692894,125.9072976,74.17618653,62.32259923,51.3638066,,76.77263154,105.5442148,200.0022158,80.20016005,266.9200134,109.4700012,44.55171969,15.1940264,130.9838211,97.75636832,49.22532963,34.13985302,76.23269994,100.4848261,82.09795778,139.9567126,148.5414105,129.1312737,32.14160648,50.29701833,117.8827244,68.8254983,85.21395044,83.49023633,55.14836751,200.281201,37.83672328,105.7346044,117.2600021,40.77706297,84.90131136,102.0662343,114.0579154,57.90623116,88.69926541,64.88621323,59.11063347,378,15.86724846,86.67735255,152.7389798,60.73210029,196.1070043,21.71080307,349.2008167,115.576126,133.2275605,269.665044,163.9199982,238.5880364,38.36929733,55.8125428,38.6871454,140.0775218,284.9599915,191.3459061,131.7683322,118.2674026,81.99446827,160.5851795,57.94022607,54.1715138,160.8178159,85.63257461,74.30308462,149.672501,206.2920442,252.6499939,33.98919702,140.3099976,80.45298308,78.87999725,115.4800325,123.5299988,26.28680065,123.9422136,93.26196306,15.51720195,348.769989,373.5736128,121.7496811,44.89803784,324.3839752,,59.98629404,91.14574077,99.77305361,560.7999878,130.2033859,51.97130973,32.31000137,301.8900146,86.24526253,43.31894317,254.3200073,55.16809092,21.82999992,19.35000038,172.9797423,89.56999969,284.3685432,110.6881416,168.4100037,143.0196259,26.10096746,93.70002388,83.19275559,,52.47064679,194.9100037,147.8413109,55.59019447,220.2400055,39.35780105,186.393706,59.05946326,140.5444732,44.85563213,77.45838131,115.0783739,54.1434179,145.2899933,110.1601558,234.9299927,86.64050957,50.84447449,75.34667542,149.4105917,63.36990009,24.76377345,41.93520106,27.59110201,139.2498888,20.42035037,,140.877836,61.05901293,33.23570401,97.65309236,77.13312285,96.91317984,259.0299988,143.1920828,49.82762244,130.3689227
